datetime,portfolio_value,cash,return
2022-02-15 09:30:00-05:00,106728.8127746582,337912.14849853516,-0.018259028158423285
2022-02-16 09:30:00-05:00,106624.62231445312,337912.14849853516,-0.0009762168012218408
2022-02-17 09:30:00-05:00,106994.52786254883,337912.14849853516,0.0034692319659974657
2022-02-18 09:30:00-05:00,110063.22549438477,337912.14849853516,0.028680883902568954
2022-02-19 09:30:00-05:00,110063.22549438477,506721.5233154297,0.0
2022-02-22 09:30:00-05:00,114997.28002929688,506721.5233154297,0.04482927438069528
2022-02-23 09:30:00-05:00,114298.89999389648,506721.5233154297,-0.006073013511471492
2022-02-24 09:30:00-05:00,133926.3932800293,506721.5233154297,0.17172075398084252
2022-02-25 09:30:00-05:00,117065.2666015625,506721.5233154297,-0.12589846008330519
2022-02-26 09:30:00-05:00,117065.2666015625,506721.5233154297,0.0
2022-02-28 09:30:00-05:00,114870.31442260742,506721.5233154297,-0.01874981574531165
2022-03-01 09:30:00-05:00,112140.23556518555,506721.5233154297,-0.02376661778236222
2022-03-02 09:30:00-05:00,114561.93774414062,506721.5233154297,0.021595301336311046
2022-03-03 09:30:00-05:00,107215.23220825195,506721.5233154297,-0.0641286772950419
2022-03-04 09:30:00-05:00,115124.27331542969,506721.5233154297,0.0737678867478031
2022-03-05 09:30:00-05:00,115124.27331542969,760158.7733154297,0.0
2022-03-07 09:30:00-05:00,115423.09155273438,760158.7733154297,0.0025956145363537075
2022-03-08 09:30:00-05:00,133246.50061035156,760158.7733154297,0.15441805290299349
2022-03-09 09:30:00-05:00,124999.59143066406,760158.7733154297,-0.061892125811271126
2022-03-10 09:30:00-05:00,128913.9097290039,760158.7733154297,0.03131464874036061
2022-03-11 09:30:00-05:00,120547.50061035156,760158.7733154297,-0.06489919618635231
2022-03-12 09:30:00-05:00,120547.50061035156,760158.7733154297,0.0
2022-03-14 09:30:00-04:00,133022.4097290039,760158.7733154297,0.1034854232189788
2022-03-15 09:30:00-04:00,108744.46823120117,1140050.6133728027,-0.18251016161308664
2022-03-16 09:30:00-04:00,99868.21215820312,1140050.6133728027,-0.08162489749939528
2022-03-17 09:30:00-04:00,86792.18131256104,741164.181312561,-0.13093286204951882
2022-03-18 09:30:00-04:00,86792.18131256104,741164.181312561,0.0
2022-03-19 09:30:00-04:00,86792.18131256104,1111712.181312561,0.0
2022-03-21 09:30:00-04:00,68399.81558990479,1111712.181312561,-0.21191270278621754
2022-03-22 09:30:00-04:00,65942.7727432251,1111712.181312561,-0.03592177589207313
2022-03-23 09:30:00-04:00,68212.57559967041,1111712.181312561,0.03442079794375208
2022-03-24 09:30:00-04:00,55997.7727432251,1111712.181312561,-0.17906966199505792
2022-03-25 09:30:00-04:00,55997.7727432251,1667541.3058242798,0.0
2022-03-26 09:30:00-04:00,55997.7727432251,1667541.3058242798,0.0
2022-03-28 09:30:00-04:00,24349.905067443848,830764.9458084106,-0.5651629721221398
2022-03-29 09:30:00-04:00,23788.93222808838,830764.9458084106,-0.02303798876429697
2022-03-30 09:30:00-04:00,28083.750129699707,830764.9458084106,0.1805384899344198
2022-03-31 09:30:00-04:00,36112.5200881958,830764.9458084106,0.2858866754410174
2022-04-01 09:30:00-04:00,36112.5200881958,830764.9458084106,0.0
2022-04-02 09:30:00-04:00,36112.5200881958,830764.9458084106,0.0
2022-04-04 09:30:00-04:00,32764.283668518066,830764.9458084106,-0.09271677555320157
2022-04-05 09:30:00-04:00,47366.75012969971,830764.9458084106,0.44568245742581536
2022-04-06 09:30:00-04:00,49645.68222808838,830764.9458084106,0.04811248591361017
2022-04-07 09:30:00-04:00,45473.53366851807,830764.9458084106,-0.08403849785772122
2022-04-08 09:30:00-04:00,45473.53366851807,830764.9458084106,0.0
2022-04-09 09:30:00-04:00,45473.53366851807,830764.9458084106,0.0
2022-04-11 09:30:00-04:00,54045.729347229004,830764.9458084106,0.1885095568160251
2022-04-12 09:30:00-04:00,62898.35794830322,830764.9458084106,0.16379885530267346
2022-04-13 09:30:00-04:00,53221.817207336426,830764.9458084106,-0.1538440915885283
2022-04-14 09:30:00-04:00,53221.817207336426,830764.9458084106,0.0
2022-04-15 09:30:00-04:00,53221.817207336426,830764.9458084106,0.0
2022-04-18 09:30:00-04:00,63196.39148712158,830764.9458084106,0.18741513918863717
2022-04-19 09:30:00-04:00,47314.162269592285,830764.9458084106,-0.2513154445023311
2022-04-20 09:30:00-04:00,42969.33536529541,1245953.6382827759,-0.09182931063093547
2022-04-21 09:30:00-04:00,74161.00846099854,1245953.6382827759,0.7259054120929078
2022-04-22 09:30:00-04:00,74161.00846099854,1868987.3035049438,0.0
2022-04-23 09:30:00-04:00,74161.00846099854,2803537.801338196,0.0
2022-04-25 09:30:00-04:00,143377.87522125244,2803537.801338196,0.9333323291666837
2022-04-26 09:30:00-04:00,197039.58234405518,2803537.801338196,0.37426769674187943
2022-04-27 09:30:00-04:00,148524.05643463135,4205464.168525696,-0.24622223277305666
2022-04-28 09:30:00-04:00,129562.43448638916,6308046.121070862,-0.1276670083178586
2022-04-29 09:30:00-04:00,129562.43448638916,9462097.233802795,0.0
2022-04-30 09:30:00-04:00,129562.43448638916,-4601514.234611511,0.0
2022-05-02 09:30:00-04:00,33732.564460754395,-4601514.234611511,-0.7396424002491395
2022-05-03 09:30:00-04:00,56852.135414123535,-4601514.234611511,0.6853783968979659
2022-05-04 09:30:00-04:00,140284.57904815674,-4601514.234611511,1.4675340341447654
2022-05-05 09:30:00-04:00,-9938.266441345215,-4601514.234611511,-1.0708436130954466
2022-05-06 09:30:00-04:00,-9938.266441345215,-4601514.234611511,0.0
2022-05-07 09:30:00-04:00,-9938.266441345215,-4601514.234611511,0.0
2022-05-09 09:30:00-04:00,-106991.3989685066,-106991.3989685066,9.765599775369331
2022-05-10 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-11 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-12 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-13 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-14 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-16 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-17 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-18 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-19 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-20 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-21 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-23 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-24 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-25 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-26 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-27 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-28 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-05-31 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-01 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-02 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-03 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-04 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-06 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-07 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-08 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-09 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-10 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-11 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-13 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-14 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-15 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-16 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-17 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-18 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-21 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-22 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-23 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-24 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-25 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-27 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-28 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-29 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-06-30 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-01 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-02 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-05 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-06 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-07 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-08 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-09 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-11 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-12 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-13 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-14 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-15 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-16 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-18 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-19 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-20 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-21 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-22 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-23 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-25 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-26 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-27 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-28 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-29 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-07-30 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-01 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-02 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-03 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-04 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-05 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-06 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-08 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-09 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-10 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-11 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-12 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-13 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-15 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-16 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-17 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-18 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-19 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-20 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-22 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-23 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-24 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-25 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-26 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-27 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-29 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-30 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-08-31 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-01 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-02 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-03 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-06 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-07 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-08 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-09 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-10 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-12 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-13 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-14 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-15 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-16 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-17 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-19 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-20 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-21 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-22 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-23 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-24 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-26 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-27 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-28 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-29 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-09-30 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-01 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-03 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-04 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-05 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-06 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-07 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-08 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-10 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-11 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-12 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-13 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-14 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-15 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-17 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-18 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-19 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-20 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-21 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-22 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-24 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-25 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-26 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-27 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-28 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-29 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-10-31 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-01 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-02 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-03 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-04 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-05 09:30:00-04:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-07 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-08 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-09 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-10 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-11 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-12 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-14 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-15 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-16 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-17 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-18 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-19 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-21 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-22 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-23 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-24 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-25 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-26 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-28 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-29 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-11-30 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-01 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-02 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-03 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-05 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-06 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-07 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-08 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-09 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-10 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-12 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-13 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-14 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-15 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-16 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-17 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-19 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-20 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-21 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-22 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-23 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-24 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-27 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-28 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-29 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-30 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2022-12-31 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-03 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-04 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-05 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-06 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-07 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-09 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-10 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-11 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-12 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-13 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-14 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-17 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-18 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-19 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-20 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-21 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-23 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-24 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-25 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-26 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-27 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-28 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-30 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-01-31 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-01 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-02 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-03 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-04 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-06 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-07 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-08 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-09 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-10 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-11 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-13 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
2023-02-14 09:30:00-05:00,-106991.3989685066,-106991.3989685066,0.0
