2024-04-06 22:22:22,292: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-04-06 22:22:23,560: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-06 22:22:23,561: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 22:22:23,562: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-06 22:22:23,562: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 22:22:23,563: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 22:22:23[0m
2024-04-06 22:22:23,563: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,962: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new[0m
2024-04-06 22:22:23,965: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 22:22:23[0m
2024-04-06 22:22:23,965: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:22:23,965: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,966: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-04-06 22:22:23,966: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-04-06 22:22:23,967: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 106 SPY buy | at price $469.49 of class bracket with status fill[0m
2024-04-06 22:22:23,971: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 22:22:23,972: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-04-06 22:22:23,972: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-04-06 22:22:23,974: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-06 22:22:23,974: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:22:23,974: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,975: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,975: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:22:23,975: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,976: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,977: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:22:23,977: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,977: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,978: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:22:23,978: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,979: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,980: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-06 22:22:23,980: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:22:23,980: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,981: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,981: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:22:23,981: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,982: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:22:23,983: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-06 22:22:23,983: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-04-06 22:22:23,983: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
