2024-04-06 20:59:18,080: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-04-06 20:59:19,230: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-06 20:59:19,230: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 20:59:19,231: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-06 20:59:19,231: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 20:59:19,232: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 20:59:19[0m
2024-04-06 20:59:19,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,238: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new[0m
2024-04-06 20:59:19,240: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 20:59:19[0m
2024-04-06 20:59:19,240: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,242: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-04-06 20:59:19,242: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-04-06 20:59:19,242: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 106 SPY buy | at price $469.49 of class bracket with status fill[0m
2024-04-06 20:59:19,246: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 20:59:19,247: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-04-06 20:59:19,247: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-04-06 20:59:19,249: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-06 20:59:19,249: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,249: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,249: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,250: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,250: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,251: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,251: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,252: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,252: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,252: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,252: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,254: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-06 20:59:19,255: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,255: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,255: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,256: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,257: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-06 20:59:19,257: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-04-06 20:59:19,257: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,258: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 20:59:19,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 20:59:19,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
