2024-04-06 22:26:35,364: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-04-06 22:26:36,607: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-06 22:26:36,608: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 22:26:36,609: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-06 22:26:36,609: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 22:26:36,610: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 22:26:36[0m
2024-04-06 22:26:36,610: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:36,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:36,992: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new[0m
2024-04-06 22:26:36,995: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 22:26:36[0m
2024-04-06 22:26:36,995: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:36,995: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:36,996: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:36,997: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-04-06 22:26:36,997: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-04-06 22:26:36,997: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 106 SPY buy | at price $469.49 of class bracket with status fill[0m
2024-04-06 22:26:37,001: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 22:26:37,003: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-04-06 22:26:37,003: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-04-06 22:26:37,004: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-06 22:26:37,004: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,004: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,005: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,006: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,006: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,007: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,008: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,008: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,009: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,010: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,010: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,010: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,012: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-06 22:26:37,012: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,013: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,013: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,014: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,014: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,014: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,015: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-06 22:26:37,015: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-04-06 22:26:37,015: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,015: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,016: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,016: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,016: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,017: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,018: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-04-06 22:26:37,018: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,019: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,020: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 22:26:37,020: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,020: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,021: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,021: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,021: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,022: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,023: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-04-06 22:26:37,023: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 22:26:37,026: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 22:26:37[0m
2024-04-06 22:26:37,026: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,027: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,027: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 22:26:37[0m
2024-04-06 22:26:37,027: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,027: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,028: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,029: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,029: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,030: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,031: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 22:26:37,032: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-04-06 22:26:37,032: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-04-06 22:26:37,033: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 22:26:37[0m
2024-04-06 22:26:37,033: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,035: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 22:26:37[0m
2024-04-06 22:26:37,035: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,036: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,036: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,036: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,037: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,038: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 22:26:37,039: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-04-06 22:26:37,039: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-04-06 22:26:37,041: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 22:26:37[0m
2024-04-06 22:26:37,041: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,042: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,042: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 22:26:37[0m
2024-04-06 22:26:37,042: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,042: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,043: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 22:26:37,043: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 22:26:37,043: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
